task,round,global_round,task_progress,acc,prec_mic,prec_mac,prec_wei,rec_mic,rec_mac,rec_wei,f1_mic,f1_mac,f1_wei,fpr,loss
1,40,80,1.5,63.4598,63.4598,60.1253,80.876,63.4598,74.2788,63.4598,63.4598,58.9034,66.5278,61.0123,2.591336
1,41,81,1.5125,63.6754,63.6754,60.6843,81.245,63.6754,74.4648,63.6754,63.6754,59.3591,67.0149,60.0819,2.552877
1,42,82,1.525,63.7636,63.7636,60.7256,81.2547,63.7636,74.5178,63.7636,63.7636,59.4382,67.0981,59.793,2.575425
1,43,83,1.5375,63.4914,63.4914,60.7564,81.1792,63.4914,74.4097,63.4914,63.4914,59.3449,66.8027,60.6256,2.59977
1,44,84,1.55,63.3841,63.3841,60.6754,81.1138,63.3841,74.3541,63.3841,63.3841,59.2419,66.6575,61.081,2.589317
1,45,85,1.5625,63.5028,63.5028,60.7959,81.2434,63.5028,74.3775,63.5028,63.5028,59.3575,66.8739,60.231,2.596625
1,46,86,1.575,63.3288,63.3288,60.5028,81.0899,63.3288,74.311,63.3288,63.3288,59.08,66.5989,61.0072,2.587181
1,47,87,1.5875,63.149,63.149,60.554,81.0147,63.149,74.2663,63.149,63.149,59.0515,66.3748,61.8354,2.622973
1,48,88,1.6,62.9854,62.9854,60.4225,80.927,62.9854,74.1501,62.9854,62.9854,58.8811,66.1706,62.2399,2.612843
1,49,89,1.6125,63.0566,63.0566,60.5978,81.0142,63.0566,74.2085,63.0566,63.0566,59.0355,66.2923,62.0075,2.631037
1,50,90,1.625,62.7799,62.7799,60.32,80.8296,62.7799,74.0703,62.7799,62.7799,58.7209,65.907,63.0292,2.618071
1,51,91,1.6375,63.0479,63.0479,60.4717,80.9509,63.0479,74.1895,63.0479,63.0479,58.9488,66.2428,61.9935,2.618413
1,52,92,1.65,62.6031,62.6031,60.3022,80.7449,62.6031,74.0123,62.6031,62.6031,58.6372,65.6879,63.5536,2.624953
1,53,93,1.6625,62.5727,62.5727,60.3269,80.7771,62.5727,73.9753,62.5727,62.5727,58.629,65.6911,63.5751,2.631826
1,54,94,1.675,62.5604,62.5604,60.3101,80.7342,62.5604,73.9617,62.5604,62.5604,58.6212,65.6438,63.7974,2.619085
1,55,95,1.6875,62.6901,62.6901,60.2351,80.8003,62.6901,73.9993,62.6901,62.6901,58.6113,65.8176,63.0658,2.619118
1,56,96,1.7,62.4366,62.4366,60.1435,80.7006,62.4366,73.9498,62.4366,62.4366,58.435,65.4985,64.2837,2.653298
1,57,97,1.7125,62.367,62.367,60.2307,80.6923,62.367,73.919,62.367,62.367,58.4705,65.4304,64.4087,2.656092
1,58,98,1.725,62.3646,62.3646,60.2002,80.6398,62.3646,73.905,62.3646,62.3646,58.4565,65.3863,64.3745,2.650795
1,59,99,1.7375,62.4868,62.4868,60.1298,80.6859,62.4868,73.986,62.4868,62.4868,58.4579,65.5302,64.1242,2.646833
1,60,100,1.75,62.4466,62.4466,60.2173,80.711,62.4466,73.9173,62.4466,62.4466,58.4952,65.5243,64.0847,2.645767
1,61,101,1.7625,62.379,62.379,60.2372,80.7009,62.379,73.8967,62.379,62.379,58.4764,65.4538,64.2961,2.654068
1,62,102,1.775,62.2893,62.2893,60.248,80.684,62.2893,73.8868,62.2893,62.2893,58.4427,65.3595,64.4923,2.66868
1,63,103,1.7875,62.3662,62.3662,60.2783,80.7037,62.3662,73.9102,62.3662,62.3662,58.5037,65.4495,64.2174,2.665073
1,64,104,1.8,62.4487,62.4487,60.156,80.7079,62.4487,73.954,62.4487,62.4487,58.4508,65.5208,64.091,2.654595
1,65,105,1.8125,62.3486,62.3486,60.203,80.6927,62.3486,73.9077,62.3486,62.3486,58.4367,65.4159,64.3863,2.663323
1,66,106,1.825,62.4169,62.4169,60.1717,80.691,62.4169,73.9554,62.4169,62.4169,58.4527,65.4754,64.2185,2.663507
1,67,107,1.8375,62.4389,62.4389,60.1626,80.7178,62.4389,73.9458,62.4389,62.4389,58.4474,65.5197,64.0776,2.657174
1,68,108,1.85,62.4256,62.4256,60.1633,80.6869,62.4256,73.9487,62.4256,62.4256,58.4514,65.4831,64.1613,2.659751
1,69,109,1.8625,62.4097,62.4097,60.1277,80.6881,62.4097,73.9362,62.4097,62.4097,58.4124,65.4668,64.2504,2.655972
1,70,110,1.875,62.3841,62.3841,60.216,80.6959,62.3841,73.9248,62.3841,62.3841,58.4654,65.4498,64.2993,2.670967
1,71,111,1.8875,62.4149,62.4149,60.2852,80.7317,62.4149,73.9395,62.4149,62.4149,58.5281,65.5146,64.0388,2.665482
1,72,112,1.9,62.3854,62.3854,60.1435,80.6734,62.3854,73.9298,62.3854,62.3854,58.4169,65.435,64.3448,2.663976
1,73,113,1.9125,62.4049,62.4049,60.1278,80.6845,62.4049,73.9352,62.4049,62.4049,58.4119,65.4621,64.2472,2.661215
1,74,114,1.925,62.4907,62.4907,60.1729,80.7063,62.4907,73.9549,62.4907,62.4907,58.4866,65.556,63.9333,2.644396
1,75,115,1.9375,62.3782,62.3782,60.1928,80.6798,62.3782,73.9259,62.3782,62.3782,58.4493,65.4308,64.3613,2.66569
1,76,116,1.95,62.4876,62.4876,60.1581,80.7071,62.4876,73.968,62.4876,62.4876,58.4735,65.5565,63.9613,2.657375
1,77,117,1.9625,62.3871,62.3871,60.2079,80.6898,62.3871,73.9312,62.3871,62.3871,58.4636,65.447,64.3303,2.667061
1,78,118,1.975,62.463,62.463,60.1263,80.6902,62.463,73.9626,62.463,62.463,58.4406,65.5181,64.0495,2.653521
1,79,119,1.9875,62.4091,62.4091,60.1305,80.6949,62.4091,73.9271,62.4091,62.4091,58.4099,65.4763,64.0671,2.665084
1,80,120,2.0,62.3408,62.3408,60.1411,80.6707,62.3408,73.887,62.3408,62.3408,58.3895,65.3979,64.412,2.671246
2,1,121,2.0125,57.4765,57.4765,42.198,77.1743,57.4765,55.657,57.4765,57.4765,40.9182,60.6258,76.769,2.543792
2,2,122,2.025,56.8931,56.8931,43.7267,79.2887,56.8931,62.2891,56.8931,56.8931,42.3623,59.1914,84.4122,2.188107
2,3,123,2.0375,58.3022,58.3022,44.3782,78.8543,58.3022,62.0281,58.3022,58.3022,43.1875,62.3491,73.7306,2.152807
2,4,124,2.05,57.9423,57.9423,44.0762,78.6148,57.9423,63.8841,57.9423,57.9423,43.5557,60.8305,80.1438,2.049359
2,5,125,2.0625,56.401,56.401,45.01,79.227,56.401,62.8367,56.401,56.401,43.0548,60.3764,80.6873,2.085585
2,6,126,2.075,57.3435,57.3435,43.7824,76.8,57.3435,61.9217,57.3435,57.3435,42.4513,61.7722,73.7754,2.080806
2,7,127,2.0875,55.1932,55.1932,45.7505,78.5845,55.1932,62.3715,55.1932,55.1932,42.6501,59.5532,80.704,2.192743
2,8,128,2.1,55.47,55.47,45.6934,78.8306,55.47,62.363,55.47,55.47,42.7846,59.9434,79.5763,2.224709
2,9,129,2.1125,55.2323,55.2323,46.4165,78.8133,55.2323,62.588,55.2323,55.2323,43.4043,59.6488,80.5629,2.292548
2,10,130,2.125,55.3916,55.3916,46.3008,78.4348,55.3916,62.2636,55.3916,55.3916,43.562,59.939,79.3987,2.226042
2,11,131,2.1375,55.1356,55.1356,46.1509,78.5785,55.1356,62.5982,55.1356,55.1356,43.1384,59.4875,80.0874,2.23431
2,12,132,2.15,55.5741,55.5741,47.2822,78.8505,55.5741,64.1342,55.5741,55.5741,45.0572,59.8178,81.9427,2.392302
2,13,133,2.1625,55.6766,55.6766,46.196,77.326,55.6766,62.7716,55.6766,55.6766,43.9732,60.162,78.8132,2.25649
2,14,134,2.175,55.4636,55.4636,47.1313,78.5173,55.4636,63.8115,55.4636,55.4636,44.3834,59.9526,80.7268,2.36372
2,15,135,2.1875,54.2201,54.2201,47.8398,78.3929,54.2201,63.4948,54.2201,54.2201,44.9135,58.0988,85.9651,2.398803
2,16,136,2.2,54.6172,54.6172,47.3324,79.2019,54.6172,63.8948,54.6172,54.6172,44.04,58.7303,84.4222,2.382188
2,17,137,2.2125,55.7961,55.7961,46.5142,77.1937,55.7961,64.0033,55.7961,55.7961,44.3806,60.182,79.1275,2.467995
2,18,138,2.225,54.6356,54.6356,48.738,81.4105,54.6356,65.0553,54.6356,54.6356,45.6606,58.3935,87.0533,2.541929
2,19,139,2.2375,53.8631,53.8631,49.3988,79.7113,53.8631,64.1375,53.8631,53.8631,45.2205,57.9488,86.0199,2.542786
2,20,140,2.25,55.5164,55.5164,46.5204,77.1714,55.5164,64.1214,55.5164,55.5164,44.5476,59.684,81.7313,2.499808
2,21,141,2.2625,52.8611,52.8611,52.4214,81.7568,52.8611,64.3083,52.8611,52.8611,46.8852,56.6247,89.8489,2.701204
2,22,142,2.275,57.3009,57.3009,49.3031,77.2308,57.3009,65.0878,57.3009,57.3009,47.788,61.8462,77.942,2.473595
2,23,143,2.2875,53.4816,53.4816,49.0351,81.4833,53.4816,64.7226,53.4816,53.4816,44.8498,57.0433,88.8324,2.697522
2,24,144,2.3,57.2404,57.2404,49.2607,78.9275,57.2404,66.1143,57.2404,57.2404,47.8346,61.6304,80.5643,2.455669
2,25,145,2.3125,57.8917,57.8917,48.5611,78.3679,57.8917,65.1531,57.8917,57.8917,47.3969,62.6747,76.4201,2.439103
2,26,146,2.325,55.2741,55.2741,50.6834,81.7456,55.2741,66.2732,55.2741,55.2741,47.4214,59.048,88.0074,2.711372
2,27,147,2.3375,56.2417,56.2417,49.5637,78.2899,56.2417,66.1589,56.2417,56.2417,47.8111,60.2522,84.2321,2.543119
2,28,148,2.35,55.0441,55.0441,52.3129,82.7688,55.0441,66.22,55.0441,55.0441,48.0238,58.8583,88.8184,2.700448
2,29,149,2.3625,55.8722,55.8722,51.0182,78.5337,55.8722,66.0305,55.8722,55.8722,48.2746,60.1798,84.7472,2.713437
2,30,150,2.375,55.7178,55.7178,52.484,80.6071,55.7178,66.6577,55.7178,55.7178,49.0953,59.7646,86.8073,2.677071
2,31,151,2.3875,56.2571,56.2571,51.4964,78.8326,56.2571,65.6607,56.2571,56.2571,48.7176,60.7119,83.498,2.647681
2,32,152,2.4,55.2958,55.2958,52.897,81.9956,55.2958,66.2455,55.2958,55.2958,48.6873,59.4633,87.4751,2.747186
2,33,153,2.4125,56.7919,56.7919,51.0864,78.1168,56.7919,65.1305,56.7919,56.7919,49.0384,61.3247,80.6458,2.596914
2,34,154,2.425,52.3311,52.3311,53.3964,83.39,52.3311,64.4464,52.3311,52.3311,46.5442,56.4522,89.9395,3.039405
2,35,155,2.4375,55.3574,55.3574,52.6347,80.3521,55.3574,66.2881,55.3574,55.3574,49.0464,59.4748,87.2828,2.776588
2,36,156,2.45,53.7212,53.7212,52.7614,81.1881,53.7212,64.5366,53.7212,53.7212,47.4415,58.2629,86.7359,2.817017
2,37,157,2.4625,56.2451,56.2451,51.9696,78.3025,56.2451,65.3751,56.2451,56.2451,49.5217,60.7622,82.8562,2.748322
2,38,158,2.475,51.4105,51.4105,53.2218,83.1701,51.4105,63.5092,51.4105,51.4105,45.5135,55.2979,92.1043,3.017539
2,39,159,2.4875,51.5976,51.5976,53.4635,82.9402,51.5976,64.0039,51.5976,51.5976,46.3956,55.6744,91.1901,3.111563
2,40,160,2.5,54.261,54.261,53.2324,81.1148,54.261,66.0673,54.261,54.261,48.6793,58.512,88.7476,2.884356
2,41,161,2.5125,52.3123,52.3123,52.8983,80.6221,52.3123,64.0888,52.3123,52.3123,46.681,56.5702,89.6294,2.902744
2,42,162,2.525,52.9042,52.9042,53.084,80.782,52.9042,64.5149,52.9042,52.9042,47.2354,57.1787,89.1624,2.881139
2,43,163,2.5375,52.2327,52.2327,53.0841,80.7833,52.2327,64.4296,52.2327,52.2327,46.9208,56.6531,89.3984,2.963939
2,44,164,2.55,53.4353,53.4353,53.0976,80.8113,53.4353,64.8478,53.4353,53.4353,47.6633,57.7803,88.6681,2.874657
2,45,165,2.5625,53.0855,53.0855,53.1555,80.8681,53.0855,64.7938,53.0855,53.0855,47.5196,57.499,88.7915,2.900434
2,46,166,2.575,53.2097,53.2097,53.0827,80.3533,53.2097,65.1171,53.2097,53.2097,47.8055,57.5973,88.9986,2.936087
2,47,167,2.5875,53.0538,53.0538,53.1344,80.3407,53.0538,64.9488,53.0538,53.0538,47.7066,57.5428,88.714,2.944382
2,48,168,2.6,52.3705,52.3705,53.3053,80.5769,52.3705,64.5241,52.3705,52.3705,47.2657,56.8486,89.1877,3.02091
2,49,169,2.6125,53.5928,53.5928,53.2181,80.8254,53.5928,65.2005,53.5928,53.5928,47.9682,57.9805,88.551,2.900221
2,50,170,2.625,52.9808,52.9808,53.2902,80.6618,52.9808,64.8131,52.9808,52.9808,47.6882,57.4645,88.7688,2.947678
2,51,171,2.6375,53.5242,53.5242,53.3405,80.3134,53.5242,65.5235,53.5242,53.5242,48.3578,57.9427,88.9505,2.966595
2,52,172,2.65,52.8927,52.8927,53.1572,80.2994,52.8927,64.9054,52.8927,52.8927,47.666,57.4282,88.763,2.96988
2,53,173,2.6625,52.7323,52.7323,52.9696,79.8499,52.7323,64.7641,52.7323,52.7323,47.5454,57.165,89.368,3.064839
2,54,174,2.675,52.7495,52.7495,53.4357,80.375,52.7495,64.943,52.7495,52.7495,47.8214,57.2606,89.1162,3.024775
2,55,175,2.6875,52.4803,52.4803,53.288,80.819,52.4803,64.6839,52.4803,52.4803,47.329,56.8656,89.677,3.078081
2,56,176,2.7,52.8337,52.8337,53.3642,80.1426,52.8337,64.853,52.8337,52.8337,47.8315,57.3837,88.763,2.997361
2,57,177,2.7125,53.2614,53.2614,52.3506,79.9558,53.2614,63.7075,53.2614,53.2614,46.7235,57.7104,87.6103,2.815108
2,58,178,2.725,53.2582,53.2582,53.1682,80.2944,53.2582,64.7312,53.2582,53.2582,47.7173,57.7682,88.1326,2.898505
2,59,179,2.7375,53.0715,53.0715,53.4594,80.3143,53.0715,64.7971,53.0715,53.0715,47.8851,57.5463,88.7129,2.942153
2,60,180,2.75,53.0157,53.0157,53.4208,80.0494,53.0157,65.0958,53.0157,53.0157,48.0975,57.5565,88.7889,3.027644
2,61,181,2.7625,53.6359,53.6359,53.595,80.3759,53.6359,65.3721,53.6359,53.6359,48.4884,58.1129,88.5295,2.947682
2,62,182,2.775,52.8899,52.8899,53.4576,80.0191,52.8899,65.0907,52.8899,52.8899,48.0471,57.3794,89.1289,3.031246
2,63,183,2.7875,52.9884,52.9884,53.468,80.0579,52.9884,65.0621,52.9884,52.9884,48.0964,57.5144,88.8907,3.007083
2,64,184,2.8,53.8698,53.8698,53.3882,80.7814,53.8698,64.6203,53.8698,53.8698,48.0235,58.3784,87.8553,2.873867
2,65,185,2.8125,52.6396,52.6396,53.462,80.8314,52.6396,64.8283,52.6396,52.6396,47.6738,57.0559,89.7145,3.10809
2,66,186,2.825,52.9421,52.9421,53.4215,79.9854,52.9421,65.0641,52.9421,52.9421,48.0282,57.4626,89.0152,3.014575
2,67,187,2.8375,52.6951,52.6951,53.5171,80.2671,52.6951,65.0072,52.6951,52.6951,47.903,57.1683,89.4279,3.058905
2,68,188,2.85,53.8228,53.8228,53.6149,80.4826,53.8228,65.3368,53.8228,53.8228,48.5338,58.2951,88.2533,2.914866
2,69,189,2.8625,53.6551,53.6551,53.6171,80.4304,53.6551,65.3384,53.6551,53.6551,48.4868,58.1523,88.4064,2.937287
2,70,190,2.875,53.708,53.708,53.5196,80.1389,53.708,65.6452,53.708,53.708,48.6365,58.1281,88.79,2.974762
2,71,191,2.8875,53.6326,53.6326,53.6454,80.3916,53.6326,65.3626,53.6326,53.6326,48.5,58.0985,88.5778,2.940938
2,72,192,2.9,53.7694,53.7694,53.6121,80.5205,53.7694,65.3562,53.7694,53.7694,48.5092,58.2453,88.3378,2.919543
2,73,193,2.9125,53.6707,53.6707,53.4234,80.7834,53.6707,64.4949,53.6707,53.6707,47.9753,58.1783,88.1113,2.889489
2,74,194,2.925,52.7515,52.7515,53.4681,80.1051,52.7515,65.0112,52.7515,52.7515,47.9144,57.2369,89.2762,3.045842
2,75,195,2.9375,53.9862,53.9862,53.292,80.5606,53.9862,65.4119,53.9862,53.9862,48.3174,58.3128,88.5529,2.902283
2,76,196,2.95,53.7143,53.7143,53.5298,80.2177,53.7143,65.6542,53.7143,53.7143,48.6239,58.1304,88.8148,2.971508
2,77,197,2.9625,52.9119,52.9119,53.4552,80.1129,52.9119,65.1436,52.9119,52.9119,48.046,57.3938,89.1728,3.037958
2,78,198,2.975,53.1779,53.1779,53.4817,80.0617,53.1779,65.3026,53.1779,53.1779,48.2944,57.6735,88.9498,3.010056
2,79,199,2.9875,53.4369,53.4369,53.6635,80.2801,53.4369,65.5057,53.4369,53.4369,48.5696,57.93,88.8783,2.984337
2,80,200,3.0,53.7398,53.7398,53.117,80.4242,53.7398,65.083,53.7398,53.7398,47.927,58.0641,88.5367,2.887541
3,1,201,3.0125,56.0643,56.0643,42.2332,75.8332,56.0643,45.8617,56.0643,56.0643,37.9391,61.1931,78.4227,2.829059
3,2,202,3.025,52.9416,52.9416,41.9013,67.1412,52.9416,51.8708,52.9416,52.9416,41.144,57.7787,73.6713,2.710186
3,3,203,3.0375,52.5495,52.5495,44.6197,80.2089,52.5495,55.3825,52.5495,52.5495,40.2797,56.3435,91.0801,2.940441
3,4,204,3.05,51.6548,51.6548,44.5716,79.4123,51.6548,49.7026,51.6548,51.6548,40.0398,56.5225,89.239,2.810893
3,5,205,3.0625,51.7298,51.7298,48.2774,81.1895,51.7298,55.901,51.7298,51.7298,40.4135,55.1111,94.1183,3.033414
3,6,206,3.075,49.1975,49.1975,47.2223,81.7039,49.1975,55.0963,49.1975,49.1975,40.0173,53.6775,93.7594,2.979714
3,7,207,3.0875,47.1911,47.1911,43.8696,75.327,47.1911,55.4879,47.1911,47.1911,38.2554,49.9063,90.9545,2.875865
3,8,208,3.1,50.6812,50.6812,47.6458,82.0588,50.6812,58.6119,50.6812,50.6812,41.6345,55.6506,88.7801,2.869542
3,9,209,3.1125,46.765,46.765,41.4307,73.6906,46.765,55.4396,46.765,46.765,36.3515,48.9618,92.0963,2.840247
3,10,210,3.125,51.0342,51.0342,48.5674,82.6033,51.0342,58.782,51.0342,51.0342,42.1377,55.4401,91.838,2.900797
3,11,211,3.1375,49.6596,49.6596,41.8654,73.62,49.6596,58.204,49.6596,49.6596,38.1053,51.682,91.6085,2.739919
3,12,212,3.15,52.743,52.743,48.2433,81.6247,52.743,60.5098,52.743,52.743,42.1693,56.8174,90.4574,2.840338
3,13,213,3.1625,52.788,52.788,46.6068,79.5985,52.788,60.9462,52.788,52.788,41.2599,56.7751,89.9974,2.769044
3,14,214,3.175,52.7748,52.7748,46.5913,79.7677,52.7748,61.0881,52.7748,52.7748,41.3756,56.9333,89.5892,2.787161
3,15,215,3.1875,52.743,52.743,45.9129,78.7614,52.743,61.1988,52.743,52.743,41.0124,56.8337,89.696,2.744867
3,16,216,3.2,52.6165,52.6165,46.6092,77.2219,52.6165,60.711,52.6165,52.6165,41.1855,56.3328,91.031,2.778474
3,17,217,3.2125,53.8386,53.8386,45.8242,77.7158,53.8386,60.9865,53.8386,53.8386,41.0441,58.2198,85.1106,2.689649
3,18,218,3.225,54.1383,54.1383,46.6047,80.3653,54.1383,61.9133,54.1383,54.1383,41.9064,58.5452,87.992,2.688009
3,19,219,3.2375,52.2291,52.2291,46.3607,79.4914,52.2291,61.4915,52.2291,52.2291,40.5971,55.785,92.4759,2.825944
3,20,220,3.25,51.0273,51.0273,45.9394,77.6301,51.0273,60.9916,51.0273,51.0273,40.123,54.7889,93.2353,2.874396
3,21,221,3.2625,52.07,52.07,47.6126,82.0157,52.07,61.7683,52.07,52.07,41.5423,56.7526,90.2206,2.822548
3,22,222,3.275,52.1705,52.1705,45.6319,77.7888,52.1705,61.3973,52.1705,52.1705,40.607,55.7088,93.4537,2.807881
3,23,223,3.2875,52.7686,52.7686,46.9103,79.8072,52.7686,61.7554,52.7686,52.7686,40.7671,56.5488,91.2859,2.762537
3,24,224,3.3,52.26,52.26,45.8603,78.5753,52.26,62.2573,52.26,52.26,40.32,56.1814,90.9564,2.746999
3,25,225,3.3125,52.4146,52.4146,45.9572,78.2043,52.4146,62.1784,52.4146,52.4146,40.2874,55.9718,92.5422,2.771778
3,26,226,3.325,50.7525,50.7525,45.0328,78.4416,50.7525,61.3057,50.7525,50.7525,39.2028,55.1578,90.1985,2.702078
3,27,227,3.3375,50.9781,50.9781,46.9619,81.7728,50.9781,59.9394,50.9781,50.9781,39.945,56.7609,86.7174,2.767962
3,28,228,3.35,53.551,53.551,46.7097,81.9678,53.551,62.7094,53.551,53.551,42.2012,57.0751,94.0288,2.926087
3,29,229,3.3625,51.9779,51.9779,46.6272,81.6527,51.9779,62.0892,51.9779,51.9779,41.3104,55.6688,95.0938,2.979351
3,30,230,3.375,52.4432,52.4432,45.4479,78.5633,52.4432,62.8797,52.4432,52.4432,40.9233,55.9571,94.7126,2.893259
3,31,231,3.3875,51.88,51.88,46.661,79.759,51.88,60.897,51.88,51.88,40.3603,54.9916,94.2981,2.819086
3,32,232,3.4,51.8604,51.8604,46.3358,77.6335,51.8604,62.1684,51.8604,51.8604,40.1894,55.0354,93.9824,2.805906
3,33,233,3.4125,51.9419,51.9419,46.0966,79.0861,51.9419,62.3864,51.9419,51.9419,39.9059,55.2872,93.4406,2.790563
3,34,234,3.425,51.9509,51.9509,45.7032,78.4912,51.9509,62.5294,51.9509,51.9509,39.6949,55.4546,93.387,2.77622
3,35,235,3.4375,51.8134,51.8134,46.2765,79.836,51.8134,62.6756,51.8134,51.8134,40.045,55.8174,93.1099,2.777651
3,36,236,3.45,51.4633,51.4633,46.5112,82.9499,51.4633,61.6952,51.4633,51.4633,39.4611,55.6825,91.7441,2.810742
3,37,237,3.4625,52.0139,52.0139,46.1875,80.8497,52.0139,62.4897,52.0139,52.0139,40.3194,56.4151,92.2792,2.760485
3,38,238,3.475,51.568,51.568,46.689,81.4197,51.568,62.5215,51.568,51.568,40.2345,55.8079,93.1709,2.800417
3,39,239,3.4875,51.6386,51.6386,45.8278,79.5251,51.6386,62.1531,51.6386,51.6386,39.8859,55.6022,93.5698,2.760633
3,40,240,3.5,51.9553,51.9553,47.0159,80.4089,51.9553,62.0648,51.9553,51.9553,40.5048,55.8198,93.7278,2.84609
3,41,241,3.5125,51.9082,51.9082,46.4047,79.5922,51.9082,62.0287,51.9082,51.9082,40.2997,55.7376,93.8382,2.829693
3,42,242,3.525,51.9219,51.9219,46.3197,79.4451,51.9219,61.9502,51.9219,51.9219,40.194,55.6778,93.9354,2.817109
